BOOKID,ORDER_DATE,CARRID,CONNID,FLDATE,WEEKDAY,MONTH,DAYS_BOOKED_AHEAD,LUGGWEIGHT,CUSTTYPE,COUNTER,AGENCYNUM,INVOICE,COUNTRYFR,CITYFROM,AIRPFROM,COUNTRYTO,CITYTO,AIRPTO,FLTIME,DEPTIME,ARRTIME,PERIOD,CLASS,BOOKED_PRICE,TPRICE_180N,TPRICE_90N,TPRICE_30N,TPRICE_7N
4942,20220708,LH,402,20220831,2,8,54,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,632.7,569.43,585.2475,632.7,664.335
7182,20221119,LH,402,20230428,4,4,160,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,599.4,666,699.3,705.96
7190,20221010,LH,402,20230428,4,4,200,0,P,0,116,X,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,666,699.3,705.96,712.62
7225,20220917,LH,402,20230428,4,4,223,0,P,0,188,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1455,133000,150500,2,Y,666,666,699.3,705.96,712.62
769,20220602,DL,106,20220831,2,8,90,0,P,0,294,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,434.69595,482.9955,507.145275,511.97523
884,20220411,DL,106,20220831,2,8,142,0,P,0,116,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,434.69595,482.9955,507.145275,511.97523
995,20220704,DL,106,20220831,2,8,58,0,P,0,294,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,434.69595,446.7708375,482.9955,507.145275
999,20220808,DL,106,20220831,2,8,23,0,P,0,116,X,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,434.69595,446.7708375,458.845725,482.9955
2115,20220811,DL,106,20230428,4,4,260,0,P,0,116,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,482.9955,507.145275,511.97523,516.805185
2197,20221015,DL,106,20230717,0,7,275,0,P,0,110,,US,NEW YORK,JFK,DE,FRANKFURT,FRA,1475,193500,93000,2,Y,482.9955,482.9955,507.145275,511.97523,516.805185
2018,20220923,LH,400,20230212,6,2,142,0,P,0,294,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
2032,20221016,LH,400,20230212,6,2,119,0,P,0,110,,DE,FRANKFURT,FRA,US,NEW YORK,JFK,1444,101000,113400,2,Y,599.4,539.46,599.4,629.37,635.364
1794,20221014,AA,17,20230430,6,4,198,0,P,0,110,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,334.335,334.335,351.05175,354.3951,357.73845
489,20220417,AA,17,20220902,4,9,138,0,P,0,116,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,353.9952,318.59568,353.9952,371.69496,375.234912
524,20220822,AA,17,20220902,4,9,11,0,P,0,188,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,354.981465,373.6647
647,20220421,AA,17,20220902,4,9,134,0,P,0,294,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,353.9952,318.59568,353.9952,371.69496,375.234912
805,20220422,AA,17,20220902,4,9,133,0,P,0,188,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,373.6647,392.347935,396.084582
588,20220806,AA,17,20220902,4,9,27,0,P,0,116,,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,354.981465,373.6647
592,20220724,AA,17,20220902,4,9,40,0,P,0,294,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,373.6647,392.347935
1154,20221109,AA,17,20221121,0,11,12,0,P,0,294,X,US,NEW YORK,JFK,US,SAN FRANCISCO,SFO,1361,110000,140100,2,Y,373.6647,336.29823,345.6398475,354.981465,373.6647
303,20220412,SQ,2,20220615,2,6,64,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
362,20220424,SQ,2,20220615,2,6,52,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
516,20220702,SQ,2,20220903,5,9,63,0,P,0,116,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
575,20220530,SQ,2,20220903,5,9,96,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
643,20220817,SQ,2,20220903,5,9,17,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1332.69153,1368.71022,1440.7476
1082,20220724,SQ,2,20221122,1,11,121,0,P,0,294,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
1205,20221019,SQ,2,20230210,4,2,114,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
1576,20220909,SQ,2,20230501,0,5,234,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1360.7007,1428.735735,1442.342742,1455.949749
2095,20220523,SQ,15,20220902,4,9,102,0,P,0,116,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
2103,20220701,SQ,15,20220902,4,9,63,0,P,0,116,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
2202,20220406,SQ,15,20220902,4,9,149,0,P,0,116,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
2261,20220731,SQ,15,20221121,0,11,113,0,P,0,294,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
2376,20220907,SQ,15,20221121,0,11,75,0,P,0,116,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
2419,20220916,SQ,15,20221121,0,11,66,0,P,0,188,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
3469,20221105,JL,408,20230212,6,2,99,0,P,0,188,,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.848024,5.2632216,5.848024,6.1404252,6.19890544
128,20220301,SQ,2,20220615,2,6,106,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
524,20220420,SQ,2,20220903,5,9,136,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
584,20220624,SQ,2,20220903,5,9,71,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
733,20220727,SQ,2,20220903,5,9,38,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
879,20221024,SQ,2,20221122,1,11,29,0,P,0,110,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1332.69153,1368.71022,1440.7476
1363,20221003,SQ,2,20230210,4,2,130,0,P,0,294,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
1640,20221107,SQ,2,20230501,0,5,175,0,P,0,116,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
2138,20220622,SQ,15,20220902,4,9,72,0,P,0,188,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
2206,20220617,SQ,15,20220902,4,9,77,0,P,0,294,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
2210,20220724,SQ,15,20220902,4,9,40,0,P,0,116,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
2270,20220729,SQ,15,20221121,0,11,115,0,P,0,294,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
2491,20220830,SQ,15,20221121,0,11,83,0,P,0,116,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1332.69153,1440.7476,1512.78498
2891,20221123,SQ,15,20230430,6,4,158,0,P,0,110,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1440.7476,1296.67284,1440.7476,1512.78498,1527.192456
1847,20221209,JL,407,20230502,1,5,144,0,P,0,116,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.848024,5.2632216,5.848024,6.1404252,6.19890544
3426,20221101,JL,408,20230212,6,2,103,0,P,0,116,X,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.848024,5.2632216,5.848024,6.1404252,6.19890544
3541,20221004,JL,408,20230503,2,5,211,0,P,0,116,X,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.848024,5.848024,6.1404252,6.19890544,6.25738568
400,20220209,UA,941,20220615,2,6,126,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
81,20220412,SQ,2,20220615,2,6,64,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1480.76553,1600.8276,1680.86898
136,20220209,SQ,2,20220615,2,6,126,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1600.8276,1680.86898,1696.877256
235,20220224,SQ,2,20220615,2,6,111,0,P,0,116,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1600.8276,1680.86898,1696.877256
239,20220423,SQ,2,20220615,2,6,53,0,P,0,294,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1480.76553,1600.8276,1680.86898
243,20220521,SQ,2,20220615,2,6,25,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1480.76553,1520.78622,1600.8276
979,20221012,SQ,2,20221122,1,11,41,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1480.76553,1600.8276,1680.86898
1014,20220802,SQ,2,20221122,1,11,112,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1600.8276,1680.86898,1696.877256
1252,20221128,SQ,2,20230210,4,2,74,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1480.76553,1600.8276,1680.86898
1486,20221028,SQ,2,20230210,4,2,105,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1600.8276,1440.74484,1600.8276,1680.86898,1696.877256
1634,20220917,JL,407,20230211,5,2,147,0,P,0,294,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
1648,20221027,JL,407,20230211,5,2,107,0,P,0,110,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
1693,20221030,JL,407,20230211,5,2,104,0,P,0,110,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,5.23247,5.4940935,5.5464182
1748,20221114,JL,407,20230211,5,2,89,0,P,0,116,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,4.84003475,5.23247,5.4940935
1783,20221203,JL,407,20230211,5,2,70,0,P,0,188,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,4.709223,4.84003475,5.23247,5.4940935
1929,20220924,JL,407,20230502,1,5,220,0,P,0,110,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.23247,5.23247,5.4940935,5.5464182,5.5987429
3434,20221212,JL,408,20230212,6,2,62,0,P,0,116,X,DE,FRANKFURT,FRA,JP,TOKYO,NRT,1675,202500,154000,2,Y,5.23247,4.709223,4.84003475,5.23247,5.4940935
1260,20221031,SQ,2,20230210,4,2,102,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
1295,20221208,SQ,2,20230210,4,2,64,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1406.72853,1520.7876,1596.82698
1367,20220916,SQ,2,20230210,4,2,147,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
1427,20221102,SQ,2,20230210,4,2,100,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
1625,20221029,JL,407,20230211,5,2,105,0,P,0,294,,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,4.9861962,5.540218,5.8172289,5.87263108
1855,20220825,JL,407,20230502,1,5,250,0,P,0,116,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,6.15583,6.15583,6.4636215,6.5251798,6.5867381
2021,20220912,JL,407,20230721,4,7,312,0,P,0,116,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,6.15583,6.15583,6.4636215,6.5251798,6.5867381
2029,20220723,JL,407,20230721,4,7,363,0,P,0,116,X,JP,TOKYO,NRT,DE,FRANKFURT,FRA,1725,133000,173500,2,Y,5.540218,5.540218,5.8172289,5.87263108,5.92803326
171,20220331,SQ,2,20220615,2,6,76,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
317,20220321,SQ,2,20220615,2,6,86,0,P,0,110,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1406.72853,1520.7876,1596.82698
452,20220819,SQ,2,20220903,5,9,15,0,P,0,188,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1292.665665,1360.7007
520,20220419,SQ,2,20220903,5,9,137,0,P,0,294,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
598,20220516,SQ,2,20220903,5,9,110,0,P,0,110,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
690,20220820,SQ,2,20220903,5,9,14,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1406.72853,1444.74822,1520.7876
698,20220722,SQ,2,20220903,5,9,43,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
856,20220630,SQ,2,20221122,1,11,145,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
865,20220922,SQ,2,20221122,1,11,61,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1406.72853,1520.7876,1596.82698
924,20220812,SQ,2,20221122,1,11,102,0,P,0,110,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
971,20220822,SQ,2,20221122,1,11,92,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
1086,20220903,SQ,2,20221122,1,11,80,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
1359,20221119,SQ,2,20230210,4,2,83,0,P,0,116,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1406.72853,1520.7876,1596.82698
1418,20221001,SQ,2,20230210,4,2,132,0,P,0,294,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
1441,20221125,SQ,2,20230210,4,2,77,0,P,0,110,,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
1533,20221205,SQ,2,20230501,0,5,147,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
1541,20220731,SQ,2,20230501,0,5,274,0,P,0,116,X,SG,SINGAPORE,SIN,US,SAN FRANCISCO,SFO,11105,170000,192500,2,Y,1520.7876,1520.7876,1596.82698,1612.034856,1627.242732
1980,20220615,SQ,15,20220902,4,9,79,0,P,0,294,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1258.6481475,1360.7007,1428.735735
1989,20220628,SQ,15,20220902,4,9,66,0,P,0,294,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1520.7876,1368.70884,1406.72853,1520.7876,1596.82698
2483,20220721,SQ,15,20221121,0,11,123,0,P,0,116,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
2487,20220628,SQ,15,20221121,0,11,146,0,P,0,294,X,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1360.7007,1224.63063,1360.7007,1428.735735,1442.342742
2846,20221112,SQ,15,20230430,6,4,169,0,P,0,110,,US,SAN FRANCISCO,SFO,SG,SINGAPORE,SIN,11125,160000,24500,2,Y,1520.7876,1368.70884,1520.7876,1596.82698,1612.034856
55,20220324,UA,941,20220615,2,6,83,0,P,0,188,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
119,20220320,UA,941,20220615,2,6,87,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
187,20220526,UA,941,20220615,2,6,20,0,P,0,294,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,660.71664,695.4912
408,20220213,UA,941,20220615,2,6,122,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
689,20220406,UA,941,20220903,5,9,150,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
740,20220518,UA,941,20220903,5,9,108,0,P,0,294,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
808,20220429,UA,941,20220903,5,9,127,0,P,0,110,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
863,20220607,UA,941,20220903,5,9,88,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
962,20220808,UA,941,20220903,5,9,26,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,660.71664,695.4912
970,20220815,UA,941,20220903,5,9,19,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,660.71664,695.4912
1136,20221107,UA,941,20221122,1,11,15,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,660.71664,695.4912
1243,20220915,UA,941,20221122,1,11,68,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
1247,20220701,UA,941,20221122,1,11,144,0,P,0,294,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1370,20220709,UA,941,20221122,1,11,136,0,P,0,110,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
1417,20220911,UA,941,20221122,1,11,72,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,643.32936,695.4912,730.26576
2830,20221017,UA,941,20230210,4,2,116,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
2997,20220926,UA,941,20230210,4,2,137,0,P,0,294,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
3056,20221109,UA,941,20230210,4,2,93,0,P,0,110,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
3210,20221209,UA,941,20230501,0,5,143,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,695.4912,625.94208,695.4912,730.26576,737.220672
123,20220319,UA,941,20220615,2,6,88,0,P,0,294,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
127,20220125,UA,941,20220615,2,6,141,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
246,20220514,UA,941,20220615,2,6,32,0,P,0,110,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
617,20220701,UA,941,20220903,5,9,64,0,P,0,188,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
681,20220806,UA,941,20220903,5,9,28,0,P,0,116,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,777.32097,818.2326
685,20220407,UA,941,20220903,5,9,149,0,P,0,294,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
763,20220805,UA,941,20220903,5,9,29,0,P,0,110,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,777.32097,818.2326
1021,20220728,UA,941,20220903,5,9,37,0,P,0,294,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
1044,20220413,UA,941,20220903,5,9,143,0,P,0,110,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1179,20220729,UA,941,20221122,1,11,116,0,P,0,188,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1325,20220630,UA,941,20221122,1,11,145,0,P,0,110,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1425,20220816,UA,941,20221122,1,11,98,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,818.2326,859.14423,867.326556
1460,20221031,UA,941,20221122,1,11,22,0,P,0,188,,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,736.4112,662.77008,681.18036,699.59064,736.4112
1532,20221029,UA,941,20221122,1,11,24,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,777.32097,818.2326
2937,20221128,UA,941,20230210,4,2,74,0,P,0,116,X,DE,FRANKFURT,FRA,US,SAN FRANCISCO,SFO,1696,143000,170600,2,Y,818.2326,736.40934,756.865155,818.2326,859.14423
