uuid,name,brand,street,house_number,post_code,city,latitude,longitude
0a3538e4-126b-408f-b5a9-23c8a8bf1e69,"Alsdorf, Übacher Weg 174",SB,Übacher Weg 174,"",52477,Alsdorf,50.8805,6.15519
0a390bd3-2967-4638-876f-81344b24da35,Aral Tankstelle,ARAL,Bamberger Straße,17,97483,Eltmann,49.9711227,10.6706038
0a3ed70f-3854-4126-8b12-2d492a058b36,Bruckmühl Albert-Mayer-Str. 22,OMV,Albert-Mayer-Str.,22,83052,Bruckmühl,47.88208,11.93292
0a404032-7c67-4769-aeb6-2e153747c1f2,Bavaria Petrol,Bavaria Petrol,Ingolstädter Straße,59,80939,München,48.19296,11.58364
0a462dbb-b1ea-4489-a72d-0b1bf2ac7689,Esso Tankstelle,ESSO,OBERDORFELDER STR. 50, ,61138,NIEDERDORFELDEN,50.193648,8.808814
0a49f5e0-d339-4772-9a49-7f863b7bcf96,Fricke,AVIA,Wiedenbrücker Str. ,138,33449,Langenberg,51.7898,8.32017
0a50e3b7-ffb8-443f-bd68-a396a3cc075d,"STUTTGART, TALSTR.28.",Shell,TALSTR. 28,"",70188,STUTTGART,48.782557,9.210672
0a5b64fb-a6a1-4312-9ce3-c35aca066109,Sprint Ronnenberg-Empelde Nenndorfer Str.,Sprint,Nenndorfer Str.,47,30952,Ronnenberg-Empelde,52.3437,9.6656904
0a5f98bf-3dd4-4bf3-bd09-57c1cfa9b397,Esso Tankstelle,ESSO,INDUSTRIESTR. 8, ,36275,KIRCHHEIM,50.832733,9.571614
0a5fcb05-87c8-49ad-ac8f-2065a344a739,"RECKLINGHAUSEN, HERTENERSTR",Shell,HERTENERSTR. 100,"",45657,Recklinghausen,51.609695,7.181562
0a61ec4b-4587-4db6-9efe-416539e33573,"RAESFELD, SCHWIETERING",PM,SCHWIETERING 1,"",46348,RAESFELD,51.76698,6.850833
0a627579-12c8-436c-9179-735453446cdf,Lohr Rechtenbacher Strasse 19,OMV,Rechtenbacher Str.,19,97816,Lohr,49.99323,9.56475
0a63498e-9120-437e-619e-5e083716b2ba,Otterndorf,SCORE,Stader Straße,48,21762,Otterndorf,53.809324,8.912507
0a637be7-dc90-4ed3-a222-4574de01ba7d,Aral Tankstelle,ARAL,Hamburger Straße,65,25355,Barmstedt,53.7843475,9.788203
0a654388-ec3f-4646-827f-9ecd30f94f1b,Tankstelle Feldmeier,Tankstelle Feldmeier,Haydnstrasse,1,92421,Schwandorf,49.320675,12.106637
0a6a8a04-b702-4b7c-a342-8ec0068df019,"Aral Tankstelle, BAT HUNTETAL OST",ARAL,A,29,26203,Wardenburg,53.04095,8.220862
0a6fef60-b8f1-4039-8ac1-e5f4d1d46247,Aral Tankstelle,ARAL,Schwieberdinger Straße,70,71636,Ludwigsburg,48.8905334,9.173835
0a70f16c-0b9e-4083-973e-01173c8839e5,Esso Tankstelle,ESSO,SPESSARTSTR. 22-24, ,60385,FRANKFURT,50.12519,8.709553
0a7c34b1-b323-42b6-843d-c2a24d862c2f,TOTAL IBBENBUEREN,TOTAL,MUENSTERSTR.,212,49479,IBBENBUEREN,52.2581,7.711524
0a8101fe-0d61-4a97-aac7-86e3173cb298,Aral Tankstelle,ARAL,Marburger Straße,25,57339,Erndtebrück,50.9910469,8.258931
0a8b333a-1dd4-4928-987a-60a981c95ba8,Tankstelle Lucht,"Schillhorn Mineral""le GmbH Remmels",Hauptstraße,18,24594,Remmels,54.119998931885,9.6499996185303
0a8f11c2-e446-4b1e-b116-860142d00aa6,Aral Tankstelle,ARAL,Linde,19,42287,Wuppertal,51.23368,7.23626
0a9d213d-de8c-4b47-8c3e-7e32ab6f6238,Raiffeisen Warenhandel GmbH,Raiffeisen,Dünenangerstr.,14,37154,Langenholtensen,51.7249,10.019
0a9eb37c-7d7d-4862-ae8f-8d22bc37d760,AVIA Trochtelfingen,AVIA,Hörschwagerstr. ,5,72818,Trochtelfingen,48.3111,9.24143
0aa11ce1-2f76-4ad6-a685-7d045176e1ca,Tank am Ring BORKEN,Tank am Ring,NORDRING,210,46325,BORKEN,51.842197,6.838198
0aa2383a-f3f2-40d5-8715-047e8c9e7b02,Esso Tankstelle,ESSO,HAUPTSTR. 95-97, ,96120,BISCHBERG,49.913379,10.824866
0aa73064-1b21-43e3-878e-4d00278bfecd,Freie Tankstelle,Freie Tankstelle Henke,Hauptstr.,50,57413,Finnentrop,51.155665,7.955396
0aab36fa-ac5c-420d-ab50-826a72b18caf,ADORF - OELSNITZER STR.,Agip,Oelsnitzer Str.,49,08626,Adorf,50.326496104281,12.256524869472
0ab14657-b01e-4827-a5d4-311ad444b887,Hermsdorfer Damm,SPREVES,Hermsdorfer Damm ,180,13467,Berlin,52.619373,13.304075
0ab9037f-2c60-46ef-acf7-73a3ad0bc699,"HUENFELDEN, HAINBUCHENSTR",Shell,HAINBUCHENSTR. 1,"",65597,HUENFELDEN-KIRBERG,50.309612,8.160663
0aba4843-2972-4e82-84e6-f41d616aeff4,Aral Tankstelle,ARAL,Sprockhöveler Straße,147,58455,Witten,51.43772,7.32128
0abaccf2-5efa-4536-b5c5-afe3932e3724,"MUENCHEN, UNGERERSTR.",Shell,UNGERERSTR. 65,"",80805,MUENCHEN,48.17129,11.594731
0abb04ef-f479-4b79-bdda-3d6a7426a702,Schomacker Tankstelle GmbH,NORDOEL,Sieker Landstraße ,178,22927,Großhansdorf,53.649837,10.268782
0abff721-9184-4a6a-b37b-b0c4af2ec68e,Tankstelle Rakelbusch Hagenburg,Rakelbusch,Bergmannstraße,2,31558,Hagenburg,52.436127,9.355211
0ac4ea4d-c07d-4bef-a08d-166f83e8c020,Aral Tankstelle,ARAL,Flensburger Chaussee,44,25813,Husum,54.4876442,9.077271
0ac68306-51f5-46f8-84ef-cc4def6a1682,TOTAL JARMEN,TOTAL,KLINKENBERGER STR.,"",17126,JARMEN,53.921806,13.347471
0acf095c-9756-4ea4-9a21-a7c5e860afcf,AVIA Station,AVIA,Dorfstraße,3,88364,Wolfegg-Rötenbach,47.7973,9.80856
0ad3bdab-997f-4336-8dfe-b30104a5a28d,TOTAL ZERBST,TOTAL,MAGDEBURGER STR.,84,39261,ZERBST,51.975018,12.066033
0ad4bccd-4240-4c00-8bcd-249ec49f09e0,Aral Tankstelle,ARAL,Bahnhofstraße,48,49439,Steinfeld,52.5902023,8.203203
0ada6bf2-7ca4-4874-87c1-1f6321aff715,Freie SB Tankstelle,Freie Tankstelle,Eschstraße,95,48703,Stadtlohn,51.9857,6.90893
0adac893-77c4-42de-b017-cb36da02bed3,Aral Tankstelle,ARAL,Großenhainer Straße,44,01127,Dresden,51.07661,13.7332478
0ae38987-9ed6-48aa-9416-46af90d35b1d,team Tankstelle Lüchow,team,Seerauer Str. ,41,29439,Lüchow,52.9778,11.1644
0ae68f77-faea-4dc8-bdc7-5525185bd4e4,Aral Tankstelle,ARAL,Gustav-Stresemann-Straße,"",55411,Bingen,49.9261627,7.93397045
0af7de31-894a-4493-ab7f-130bb069e3a8,Aral Tankstelle,ARAL,An der B,49Südseite,65614,Beselich,50.4679146,8.137499
0afe5e13-a71a-4a35-8e11-54ad4c7135cc,Deppe GmbH - freie Tankstelle,Deppe Freie Tankstellen,Meierkamp,1,31249,Hohenhameln,52.2626,10.0751
0b05bff4-550b-4826-b019-7353c5743246,Esso Tankstelle,ESSO,ESCHWEGER LANDSTR. 2, ,37242,BAD SOODEN-ALLENDORF,51.269303,9.96991
0b085912-8c3d-4894-9d0e-0b2993cae1b1,Hessol,Hessol,Sulzbacher Straße,20,63839,Kleinwallstadt,49.8788567,9.167324
0b0937d1-5ad7-4130-914d-7a230796eea6,Tankstelle Gröditsch,Tankstelle Gröditsch,Schulstraße,20,15913,Märkische Heide,52.053123,13.982298
0b0a9744-688f-423e-b31b-bcc9fd7ce790,"WEILERSWIST, PARKALLEE",Shell,PARKALLEE 3,"",53919,WEILERSWIST,50.747644,6.851741
0b1175fa-3df8-4c68-9263-790a28013b5f,Aral Tankstelle,ARAL,Spaldingstraße,107,20097,Hamburg,53.55043,10.0199642
0b1356c9-f720-418e-9914-4f151f3bf847,"FRANKFURT AM MAIN, HOECHSTER-FARBEN-STR.",Shell,HOECHSTER-FARBEN-STR. 5,"",65931,FRANKFURT AM MAIN,50.086865,8.513888
0b159c7a-6bd9-4820-b9c5-70fa7d169495,Aral Tankstelle,ARAL,Nordstraße,176,52353,Düren,50.832428,6.458606
0b173b12-5ff4-4fe3-93f5-c2c1b07fbb84,Michael Dirker,Westfalen,Detmolder Str.,112,33100,Paderborn,51.7347,8.76702
0b1de643-d838-438f-8e19-c055601ff20f,CLASSIC Itzehoe,CLASSIC,Lise-Meitner Straße,15,25524,Itzehoe,53.9542,9.4904
0b2c3c64-11d9-426e-aff5-faf5d36c70e3,Autobahntankstelle,AVIA,Biggenkopf Nord,"",34474,Diemelstadt,51.49861,8.9874325
0b3466a0-45eb-4622-98be-b157195ba153,Tankstelle Rakelbusch Stadthagen,Rakelbusch,Am Bahnhof ,11 A,31655,Stadthagen,52.330524,9.182032
0b39994e-9f9c-4160-8fe6-241fd42a9b04,AVIA Tankstelle,AVIA,Rathausstraße,8,92275,Eschenfelden,49.581017,11.615506
0b3bfbe1-ff59-4329-8917-db92e0489b2c,Aral Tankstelle,ARAL,Im Wingert,20,53115,Bonn,50.7180977,7.091064
0b42f2f7-3110-4878-a1fe-daf51041a464,Aral Tankstelle,ARAL,Potsdamer Chaussee,6,14163,Berlin,52.43311,13.2380924
0b43e556-ed82-40d5-8969-5a7c7bd293b7,AVIA Haigerloch,AVIA,Schweizerlandstr. ,71,72401,Haigerloch,48.347,8.7671
0b47fac0-56c6-428e-b40f-ca56d29aceaa,AS Mineralöle GmbH,AS Mineralöle,Fabrikstraße,1,06571,Roßleben,51.3023,11.4629
0b49934c-1119-424a-b833-aba72e465c8e,"GAGGENAU, WALDSTR",Shell,WALDSTR. 31A,"",76571,GAGGENAU,48.80103,8.310985
0b51ce8e-c120-4e70-8853-169a4f1cb4b4,Esso Tankstelle,ESSO,BOTTROPER STR. 100, ,45356,ESSEN,51.475892,6.984549
0b64e9f8-d808-4537-ac68-25a241264c42,Esso Tankstelle,ESSO,AN DER HUNSRUECKHOEHENSTR. 3, ,54497,MORBACH,49.808174,7.114661
0b671452-feb7-4c82-8779-dd24d3265205,Q1 Tankstelle,Q1,Bielefelder Straße,288,32758,Detmold,51.9466,8.83435
0b675b1a-ddda-416e-a109-41989c8ad8ec,"HANAU-GROSSAUHEIM, BROWN-BOVE.",Shell,BROWN-BOVERI-STR. 22,"",63457,HANAU-GROSSAUHEIM,50.094832,8.949601
0b69a7e9-bb2a-41b2-94b0-1f831f6f71e2,Raiffeisenmarkt Oberstadion,Raiffeisenmarkt Oberstadion,Munderkingerstrasse ,1,89613,Oberstadion,48.187919616699,9.6908702850342
0b77096c-801b-4417-ac06-44ec8246b28b,"WOLFSBURG, BRAUNSCHWEIGER STR.",Shell,BRAUNSCHWEIGER STR. 201-203,"",38444,WOLFSBURG,52.399986,10.754061
0b785e87-43e3-4dd3-916d-5e58a77b4665,Aral Tankstelle,ARAL,Hauptstraße,34,78132,Hornberg,48.21382,8.227461
0b78a46e-4cb8-4054-961f-74889d86816a,Aral Tankstelle,ARAL,Bahnhofstraße,30,88427,Bad Schussenried,48.00025,9.660136
0b7b03b2-feb8-4c6d-9e65-053003a7e450,AVIA Xpress Automatenstation,AVIA Xpress,Hauptstraße,43-45,74597,Stimpfach-Randenweiler,49.05381,10.082039
0b7c12d6-8995-448d-b3f9-399350334a70,Esso Tankstelle,ESSO,DUESSELDORFER STR. 198, ,40822,METTMANN,51.255093,6.956276
0b81a1cf-09c6-4320-9208-0e078a1500f8,Tankstelle am E-Center,E-Center,Schaumbergstr.15,,95032,Hof,50.28566,11.92293
0b857376-bd9b-43b3-8464-55237889f1fe,AVIA Tankstelle,AVIA,Grafenwöhrer Straße,6,92690,Pressath,49.766644,11.928853
0b8a6994-795a-4da4-abb8-dacff059abcf,Aral Tankstelle,ARAL,Kleinsendelbacher Str.,12,91077,Neunkirchen am Brand,49.60414,11.1380339
0b8e393d-7097-442e-a128-7c0e2eba9e2b,Straubing Regensburgerstr. 91,OMV,Regensburgerstr.,91,94315,Straubing,48.88025,12.55274
0b8fa4ae-a4be-4aa4-8b57-66abd377b4b2,Esso Tankstelle,ESSO,ULMER STR. 83, ,73728,ESSLINGEN,48.730053,9.32961
0b9a1199-2e3f-4f77-9b54-d591a544d870,"HANAU, LEIPZIGER STR",Shell,LEIPZIGER STR. 76-78,"",63450,Hanau,50.127778,8.935341
0b9a8aa9-8fea-42fd-be1b-d1600ab8d3b6,LD Tankstelle Nürtingen,LD Tankstelle Nürtingen,Nürtinger Str.,24,72622,Nürtingen Neckarhausen,48.618267,9.313358
0b9a8e89-baa4-4b12-bbbd-cf7225c55b69,OIL! Tankstelle Ennepetal,OIL!,Lohernockenstraße 27,,58256,Ennepetal,51.3053,7.38464
0ba5112e-a6f7-4985-a1e4-e11950977e99,Aral Tankstelle,ARAL,Kirchhorster Straße,24,30659,Hannover,52.41437,9.826168
0ba9c72e-8c66-482e-8073-638137629119,Bft Tankstelle Bause,BFT,Hauptstr.,38,59602,Rühten,51.568714,8.423531
0baa646b-5ca8-4bb2-be73-b52e77436c9b,Riegger Tankpunkt Königsfeld,Freie Tankstelle,Mönchweilerstr.,16,78126,Königsfeld,48.13649,8.42047
0bb16757-fa71-4c60-baad-002055e7ecb2,bft Tankstelle,bft,Riesaer Straße,56,04328,Leipzig,51.3454,12.4493
0bb66f29-648c-43de-0a3d-ff7275ac17af,Tankstelle Mosbach,HERM,Neckarelzer Str.,45,74821,Mosbach,49.34662,9.13511
0bbe19ef-6ebd-4e10-9873-a840a1472a61,"BREMEN, RICHARD-BOLJAHN-ALLEE 2",Shell,RICHARD-BOLJAHN-ALLEE 2,"",28329,BREMEN,53.082718,8.878073
0bd85ce6-07e9-42de-9413-7ed9d9e1a81e,Raiffeisen Warenhandel GmbH,Raiffeisen,An der Suhla,3,37136,Landolfshausen,51.539,10.1031
0bdbfaf7-30b5-4865-b377-e2ba7736a784,"OBERHAUSEN, ESSENER STR.",Shell,ESSENER STR. 345,"",46047,OBERHAUSEN,51.481473,6.894112
0be32f00-8ff4-45bf-bb4c-1588d6e03aa1,Tankcenter PFORZHEIM,Tankcenter,WURMBERGER STR.,8,75175,PFORZHEIM,48.884583,8.713977
0be7d955-5e0f-4ca0-ba13-dfb208f64b40,"KOELN, SCHLOSS ROETTGEN-WEST",Shell,SCHLOSS ROETTGEN WEST,"",51145,KOELN,50.898253,7.082778
0be809c1-3a20-4889-99b5-e6e14b93f1bc,AVIA Tankstelle,AVIA,Schönhaider Str.,24,95676,Wiesau,49.904537,12.194169
0bea7c90-79ee-440b-abea-5f0f091d15a4,Brettener Tankhof Fritz Kössler e.K.,BFT,Melanchthonstr. ,114,75015,Bretten,49.03931,8.69689
0bec221b-54de-46fc-a437-2fb21a5997f0,Autohaus Schmidt GmbH & Co.KG,Frei,Goben ,2,94431,Pilsting,48.67603,12.62528
0bed5a24-8f6e-495a-8bc7-a69a6e1cca50,Tankstelle am Kaufland,Kaufland,Hermann-von-Mittnacht-Str.,2,97999,Igersheim,49.4874,9.81942
0beefd9e-173e-4fa7-655f-c482ddc7513f,Autohaus Lampe,Jantzon Tankstelle,Lange Str.,71,27804,Berne,53.181986,8.482121
0bf84ca7-71d4-48e8-b770-77636db368fc,Supermarkt RODEWISCH,Supermarkt,ZUR STERNKOPPEL,1,08228,RODEWISCH,50.51966,12.38663
0c047f75-6b36-478d-a5f3-b0f528097bd6,Dieter Bien,Markant,Westfälische Str.,21,44869,Bochum,51.46224,7.15474
0c058d81-4933-4aff-8965-e366a156c744,"Aral Tankstelle, BAT WÜRZBURG NORD",ARAL,A,3/AmKatzenberg,97084,Würzburg,49.75467,9.961424
0c117471-123c-4875-b702-99887485675a,"DORTMUND, RHEINISCHE STR.199.",Shell,RHEINISCHE STR. 199,"",44147,Dortmund,51.511779,7.430413
0c12fbc2-e399-46d8-ba2a-67697ecb397a,Reifen Diehl Griesheim,"",Mainzer Landstraße ,529,65933,Frankfurt,50.099983,8.607482
0c146f10-bb4d-4b5d-95b6-8ce1bd3dc8a2,CLASSIC Fuldatal,CLASSIC,Veckerhagener Str.,128,34233,Fuldatal,51.3563,9.52669
0c1a1831-b828-4acf-8238-4a057530984f,Tankcenter WUPPERTAL,Tankcenter,WESTKOTTER STR.,65,42277,WUPPERTAL,51.27886,7.204209
0c2a225e-a35d-48ec-857b-e0f7d9cb5537,BAD AIBLING - MUENCHNER STRASSE 40,Agip,Muenchner Strasse,40,83043,Bad Aibling,47.865833,12.005109
0c32328a-9f52-449b-b55a-474ea12b39d7,Pludra Tankpunkt Schüttorf,Pludra,Euregiostr. ,17,48465,Schüttorf,52.3365,7.25273
0c399803-d48b-4005-8046-84c18d20477d,"DENKENDORF/WÜRTT., HOHER RAIN",Shell,HOHER RAIN 2 / A8 DENKENDORF NORD,"",73770,Denkendorf/Württ.,48.692939,9.305063
0c3b710a-3aae-45c9-998d-e0783ef83b60,"MUENCHEN, GRILLPARZERSTR",Shell,GRILLPARZERSTR. 15,"",81675,MUENCHEN,48.134553,11.609854
0c4467bd-0382-473a-b6cb-ff3137ed8d49,RAN Station,RAN,Wilhelmstr.,126,89518,Heidenheim,48.68,10.1325
0c469754-2608-4e58-8ab7-6cd924edd5a5,Esso Tankstelle,ESSO,BILLSTR. 31, ,20539,HAMBURG,53.54181,10.034219
0c472498-363e-4c35-1ba6-e0510d395d2c,HTN-Tankstelle J.Nienhaus,HTN-Tankstelle J.Nienhaus,Rekener Str.,14c,46359,Heiden,51.825674,6.935979
0c50bb81-cbe3-4034-83ee-b561434831d9,Raiffeisen Westfalen Mitte eG,,Siebentalweg,1,33165,Lichtenau-Henglarn,51.5962,8.78235
0c51fb4f-16f9-4096-9436-a9cb8709e7e8,Aral Tankstelle,ARAL,Schimmelmannstraße,97,22043,Hamburg,53.5722351,10.1049738
0c5a350e-fcda-4056-b263-15bcd8619327,"ZOSSEN, STUBENRAUCHSTRASSE.",Shell,STUBENRAUCHSTR.,"",15806,Zossen,52.227566,13.444544
0c69a632-5d1b-4cd0-9426-dfadfecc87bb,AVIA Tankstelle,AVIA,Hausener Str. ,5,91336,Heroldsbach,49.69184,11.004079
0c6ccb54-f184-4e32-9330-44710f995b67,"WUERSELEN, HAUPTSTR. 244.",Shell,HAUPTSTR. 244,"",52146,WÜRSELEN,50.816378,6.154588
0c706bd0-b8f9-468a-91ca-2cb865aeafad,Esso Tankstelle,ESSO,IHRINGER LANDSTR. 2-4, ,79206,BREISACH,48.026081,7.589387
0c730337-274c-4cd0-a561-930965f5f614,AVIA Mössingen,AVIA,Steinlachstr. ,81,72116,Mössingen-Talheim,48.3843,9.10333
0c79625e-51b2-46f2-9a48-eaff6da9f732,ED-Neckarsulm,EDi,Rötelstraße,14,74172,Neckarsulm,49.18034,9.2189
0c7e5731-68c4-49f9-bcbc-87dbaa191294,Esso Tankstelle,ESSO,BRUCHSALER STR. 5, ,74918,ANGELBACHTAL,49.232867,8.770117
0c7fa98f-490f-401c-b1a8-d1e82b3ad743,Roland Schmidt,Markant,Weseler Str., 269 - 271,48151,Münster,51.93949,7.60868
0c8104b1-52aa-4c6b-8d78-e9d2593ebb0d,Esso Tankstelle,ESSO,GROSSER KAMP 33 / B106, ,19288,LUDWIGSLUST,53.335447,11.498885
0c835ecb-1135-4c62-a869-15782a039cc2,AVIA Überlingen,AVIA,Hauptstr. ,37,88662,Überlingen,47.8025,9.23824
0c85af92-be91-4f8c-8cb4-8ddc8849a023,"KIRKEL, A.D.WINDSCHNORR.",Shell,A.D.WINDSCHNORR 47,"",66459,KIRKEL,49.308159,7.274709
0c869874-85d0-4de9-a233-e177e591684f,Esso Tankstelle,ESSO,HIRSCHAUSTR. 26, ,72393,BURLADINGEN,48.290386,9.100284
0c884f65-73a8-4037-ade3-6b206461755c,ELO Lauterhofen,ELO,Gleisnach,1,92283,Lauterhofen,49.368444,11.605792
0c8af28e-db54-4c9f-8dca-7047e1983e88,ERLANGEN - SCHENKSTRASSE 39,Supol,Schenkstrasse,39,91052,Erlangen,49.586984,11.013236
0c91a93a-7721-48b8-ad84-64de0548f040,CLASSIC Borstel,CLASSIC,Sulinger Str.,16,27246,Borstel,52.6705,8.96759
0c94d112-d3d4-4a98-a20d-138f7c5e1064,Tankstelle u. Rep. Werkstatt Bernhard Arnt,TS ARNT,Osthofener Str. ,99,67575,Eich,49.74484,8.38747
0c95e16e-b6ce-4ebc-a138-0a450a44b78e,Raiffeisen-Waren-GmbH Westeifel,Raiffeisen,Lindenstr.,24a,54614,Schönecken,50.1611,6.46011
0c96b527-d376-4cf6-bcce-386425b7f9e3,Dieter Bitters,Westfalen,Bocholter Str., 30 a,46499,Hamminkeln,51.77704,6.61238
0c96d7f2-0df7-44f6-bbaf-0dec1b0c248e,"Aral Tankstelle, BAT HÜNXE WEST",ARAL,A,3,46569,Hünxe,51.63538,6.74747
0c9a2235-7a63-48f5-baed-c13aa6eeb247,"MOERS, UERDINGER STR.",Shell,UERDINGER STR. 119,"",47441,MOERS,51.441806,6.640482
0c9eafd4-b0e3-4f56-9299-5ceeaca47df1,"WALDSHUT-TIENGEN, WALDSHUTER.",Shell,WALDSHUTER STR. 1,"",79761,Waldshut-Tiengen,47.628558,8.266414
0ca0de8b-2f17-499e-867c-044799c781c4,ED-Öhringen Süd,EDi Hohenlohe,Pfedelbacher Straße,30,74613,Öhringen,49.1964818,9.5004003
0ca1d02e-9ad1-47a4-fcb6-cfea288fa593,Jever,SCORE,Muehlenstr.,50 a,26441,Jever,53.567215,7.91083
0ca223c5-82ba-4fad-b725-4b66cb4315f0,Aral Tankstelle,ARAL,Heidestraße,116-120,42549,Velbert,51.3318634,7.038549
0ca9da61-6ca0-4776-c60c-f84ae6d4ed21,Tankstelle Solinsky,freie Tankstelle,Maschortstr.,2,49597,Rieste,52.473677,8.0075
0cabc45f-82c8-49b2-bec5-42fe7045d465,Tankstelle,Tankstelle,Hessenallee,7 a,34613,Schwalmstadt,50.9132,9.24068
0cacac69-3e2b-42c9-8477-25dc9025e79b,"DORTMUND, FROHLINDER STR",Shell,FROHLINDER STR. 29,"",44379,Dortmund,51.524987,7.36928
0cbefce6-e161-4969-be89-96c48dd1b0ef,T NISTERTAL,T,BRUECKENSTR.,17,57647,NISTERTAL,50.628944,7.8953447
0cc158fa-506b-43a7-9411-2c7c6110d9cb,"ALT-DUVENSTEDT, A7 HUETTENER BERGE OST",Shell,A7 HUETTENER BERGE OST,"",24791,ALT-DUVENSTEDT,54.364226,9.672773
0cc33bda-3773-4b47-94d2-41142e9a97ad,BAUTZEN - LOEBAUER STR.151,Agip,Loebauer Str.,151,02625,Bautzen,51.172638,14.475015
0cc3a325-5d28-4e38-b39f-58506dbe6998,"HATTINGEN, NIERENHOFER STR",Shell,NIERENHOFER STR. 37,"",45525,Hattingen,51.389794,7.174028
0cc777e4-13bc-48d4-b161-0f23d56afea6,Bayreuth Albrecht-Dürer-Strasse 1/2,OMV,Albrecht-Dürer-Str.,1/2,95448,Bayreuth,49.94614,11.5832
0cc8ddc7-e4d1-4921-9d86-778c63d2179d,Q1 Tankstelle,Q1,Heuweg,2,48317,Drensteinfurt,51.8032,7.7211
0cd10785-7b1f-4e66-bab0-59863b85e281,ELAN DEMMIN,ELAN,JARMENER CHAUSSEE,1A,17109,DEMMIN,53.904232,13.067142
0cd46604-fdd9-4435-9ebd-33de0487d7b5,Tankcenter MOELLN,Tankcenter,EICHHOLZBERG,2,23879,MOELLN,53.619514,10.678912
0cdaba24-2bfe-4bee-87d6-b6aa4069e53b,BFT LUENEN,Bft,PREUSSENSTR.,106 A,44532,LUENEN,51.59423,7.552854
0ce04456-2828-40ca-bac8-d7346d2c8a7c,Aral Tankstelle,ARAL,Teutoburger Straße,1-3,46145,Oberhausen,51.5166245,6.857246
0ce5efde-8cc6-4fa3-8dfc-22dd7a79bb4b,V-Markt Mindelheim,V-Markt Mindelheim,Allgäuer Str. ,19,87719,Mindelheim,48.044884,10.505869
0ce64be4-2f9d-48b6-a2d4-9577d8578338,TOTAL VOELPKE,TOTAL,FRIEDENSSTR.,1,39393,VOELPKE,52.14062,11.105737
0ce89e8f-ce97-4260-8cb8-5fc8f2fce8ef,T BUCHHOLZ,T,HAUPTSTR.,64,53567,BUCHHOLZ,50.68807,7.39484
0ce9a75a-2a09-4fd8-ca5f-1c295e333227,Autohaus Schwenninger,freie Tankstelle,Aalener Str.,36,73441,Bopfingen,48.862064,10.346838
0cea2234-53b2-436c-bf9e-0d5198962cd4,AVIA-Automatenstation,AVIA,Gutenbergstraße,22,93128,Regenstauf,49.11043,12.119683
0cebc16b-e8bf-4f54-af99-226f1ecd9297,"ISERLOHN, SCHWERTER STR.",Shell,SCHWERTERSTR. 31,"",58642,ISERLOHN,51.36905,7.610903
0cf12d43-50ea-446d-a59b-b5584e734b5f,Aral Tankstelle,ARAL,Altendorfer Tor,"",37574,Einbeck,51.8115654,9.890761
0cf1db14-30b0-4108-99e2-e3e2d500ab7f,team Tankstelle Fredersdorf,team,Fredersdorfer Chaussee,67,15370,Fredersdorf,52.5452,13.7445
0cf65814-55c1-4c70-95b8-ff06eaa9d979,Raiffeisen Hohe Mark Hamaland eG,Raiffeisen,Am Sägewerk,77,46286,Dorsten-Lembeck,51.754,6.9885
0cf9123b-76a7-4924-b290-614df367e456,OIL! Tankstelle Husum,OIL!,Bredstedter Str. 2-8,,25813,Husum,54.4863,9.04634
0d04596e-aa4b-44d9-9059-f55beddb0e0b,AVEX Bachem,AVEX,Gleueler Str.,19,50226,Frechen ,50.8974,6.82103
0d058cc2-1d45-4b98-9743-6b1deec7c48d,"APPENWEIER, ORTENAUER STR.",Shell,ORTENAUER STR. 3 A,"",77767,APPENWEIER,48.535916,7.977611
0d07e8f4-4a5a-4ab6-84f4-86c3469fd48b,M1 Fuhrberg,M1,Mellendorfer Straße,28,30938,Burgwedel-Fuhrberg,52.564406,9.836713
0d08b94c-6ece-4924-9c8a-205b971e9eff,AVIA Münsingen,AVIA,Haupstr. ,117,72525,Münsingen,48.411,9.50876
0d0d9c6d-9342-4091-8b2d-f844ec588e17,AVIA Görwihl,AVIA,Ausserdorf ,20,79733,Görwihl,47.6397,8.07522
0d0f3980-dbab-4cd8-9abc-0a47047324db,Esso Tankstelle,ESSO,HAUPTSTR. 2, ,90562,HEROLDSBERG,49.539662,11.156254
0d206f86-308b-43ae-a157-b7e625bdf61b,Aral Tankstelle,ARAL,Haid-und-Neu-Straße,60,76131,Karlsruhe,49.01521,8.435365
0d235228-aac4-4d30-aa79-03f1db250bf5,CLASSIC Adelebsen,CLASSIC,Mühlenanger,46,37139,Adelebsen,51.5826,9.75765
0d2db2ea-761f-4e7c-97b7-e89493463636,REUTLINGEN - GUSTAV-SCHWAB-STRASSE,Agip,Gustav-Schwab-Strasse,41,72762,Reutlingen,48.48938,9.19247
0d3898c2-4f84-4c16-bee8-bd1497be4afd,TOTAL FRECHEN,TOTAL,BAB SUEDSEITE / A 4,"",50226,FRECHEN,50.92856,6.775694
0d3a5f80-2153-46c2-90cd-6508316fc2e8,LBAG Lüchow eG,Raiffeisen,Am Kleinbahnhof,5,29439,Lüchow,52.964,11.1663
0d402942-fe4f-49cb-aa4b-dbc0c60c0f86,Q1 Tankstelle,Q1,An der Mittelheide,2,39307,Roßdorf ,52.4096,12.1921
0d512889-fac0-4024-a4a6-66204f7d5f30,AVIA Tankstelle,AVIA,Am Berumerfehnkanal,3,26532,Großheide,53.56385,7.335894
